TRBV16 0.013131657707961797
HLA-G 0.009646634585356032
HLA-A 0.009447860066600373
HLA-H 0.009435503541929713
TRBV20-1 0.008955354034007249
HLA-DQB1 0.008778294889838018
HLA-F 0.00859490977717272
IGHV3-62 0.00836932470299869
IGHV1-58 0.008137049582242513
HLA-DQA1 0.008063950704209684
IGHV1-68 0.008007246208473505
IGHV7-81 0.00790501518371726
IGHV3-71 0.007876772233052469
IGHV8-51-1 0.007850039414457265
IGHV5-51 0.007748165604385069
IGHV3-66 0.007743315210530015
IGKV1D-42 0.0076346643210769526
IGHV3-53 0.007505104005829737
IGHV3-64 0.007503437846793022
HLA-C 0.007361223956593704
HLA-B 0.00734679502713409
TRBV10-3 0.007315936052217918
HLA-DPB1 0.007307384797676753
TRAV13-1 0.0072299094918900145
HLA-DOA 0.00714619580002603
IGKV1D-8 0.007071461268703792
KIR2DP1 0.007001437491244818
TRBV17 0.006961864485442568
IGHV4-55 0.006937161058522092
TRBV5-3 0.006911690271719748
IGKV3D-15 0.006799228344386763
TRBV6-4 0.006760360101618123
KIR2DL4 0.006724046574242122
IGHV3-49 0.006721178038797985
KIR3DL1 0.006670630599297114
TRAV10 0.00662803101193683
TRBV21-1 0.006620502544001372
TRBV10-2 0.00659556966226578
TRBV9 0.006590117828891686
HLA-DPA1 0.006572091152303673
IGHV3-73 0.006472346121072891
IGHV3-63 0.006470481416013219
IGKV3D-11 0.006351359063088281
IGHV3-48 0.006327829642231007
TRBJ1-6 0.006316301950994309
KIR2DL1 0.006307683018285372
HLA-DQB2 0.006297357471461112
HLA-DRA 0.006277997055609127
TRBV24-1 0.006267597825013163
TRBV30 0.006253209382610326
CYP2D6 0.006196127708931349
HLA-J 0.0061685723780100345
KIR3DL3 0.006060844247738535
TRBV15 0.006010844889670564
KIR3DL2 0.005927251924043311
TRAV12-2 0.005910965007371284
HLA-DRB1 0.00582179109361044
HLA-DRB5 0.005813953488372093
IGHV3-23 0.005813953488372093
IGHV3-30 0.005813953488372093
IGHV3-30-2 0.005813953488372093
IGHV3-35 0.005813953488372093
IGHV4-34 0.005813953488372093
IGKV1-13 0.005813953488372093
IGKV1-27 0.005813953488372093
IGKV2D-26 0.005813953488372093
IGLJ3 0.005813953488372093
IGLJ5 0.005813953488372093
IGLJ7 0.005813953488372093
IGLV1-41 0.005813953488372093
IGLV10-54 0.005813953488372093
IGLV11-55 0.005813953488372093
IGLV2-14 0.005813953488372093
IGLV2-18 0.005813953488372093
IGLV2-23 0.005813953488372093
IGLV2-34 0.005813953488372093
IGLV2-5 0.005813953488372093
IGLV2-8 0.005813953488372093
IGLV3-12 0.005813953488372093
IGLV3-13 0.005813953488372093
IGLV3-19 0.005813953488372093
IGLV3-21 0.005813953488372093
IGLV3-25 0.005813953488372093
IGLV4-60 0.005813953488372093
IGLV5-37 0.005813953488372093
IGLV8-61 0.005813953488372093
MICB 0.005813953488372093
TRAJ8 0.005813953488372093
TRAV1-1 0.005813953488372093
TRAV1-2 0.005813953488372093
TRAV20 0.005813953488372093
TRAV21 0.005813953488372093
TRAV26-1 0.005813953488372093
TRAV26-2 0.005813953488372093
TRAV35 0.005813953488372093
TRAV38-1 0.005813953488372093
TRAV8-7 0.005813953488372093
TRAV9-2 0.005813953488372093
TRBV2 0.005813953488372093
TRBV7-6 0.005813953488372093
TRDV2 0.005813953488372093
TRDV3 0.005813953488372093
TRGJ1 0.005813953488372093
TRGV10 0.005813953488372093
TRGV4 0.005813953488372093
TRGV9 0.005813953488372093
TRGV2 0.005813953488372091
TRGV3 0.005813953488372091
HLA-W 0.005808576420050891
TRBV7-3 0.005784033595246001
HLA-K 0.005730231279422809
TRAV8-4 0.005713359980506814
IGLV7-46 0.005691540960612552
IGLV1-47 0.005671835923984046
TRBV5-5 0.005652636064575754
TRBV6-6 0.0056390951262028114
IGHV3-47 0.005510617074955032
TRAJ24 0.0054477277171982585
TRBV10-1 0.005403439273561602
TRAJ16 0.005390670040832701
TRAJ13 0.005368624356065772
IGKV2-30 0.005339352577462659
IGLV5-48 0.0053224959178640235
HLA-DQA2 0.005296292065212336
TRAV6 0.005178568404256889
TRAV8-3 0.005043526770885822
TRAJ37 0.00504204828473918
TRAV8-2 0.0049933137517569936
HLA-P 0.004978590794814682
TRBV11-2 0.004963946838520318
TRAJ47 0.004930901937197142
TRBV14 0.004919481403040701
IGKV2D-29 0.004913442215024132
IGKV2-29 0.004887212843026259
TAP2 0.004811651158275138
HLA-T 0.004751906580914032
TRBV11-3 0.00468570496808574
IGLV5-45 0.004672565744560014
HLA-DMB 0.004662058327217094
MICA 0.0046275633924539135
IGHV1-45 0.004584184485996003
HLA-U 0.004552875011029366
TRAV30 0.004498088127470218
HLA-DOB 0.004428151842114683
TRAV8-6 0.0044052478334378215
IGHV3-52 0.004224597641759845
HLA-DMA 0.004183682673850371
TRBV7-9 0.004053434068205782
IGLV6-57 0.004013737964044187
TRBV19 0.004011575533639706
TRAV27 0.003986161423123969
IGHV3-74 0.003982274598693333
TAP1 0.003954262100727799
TRBV7-2 0.0039152114804742255
IGKV1D-16 0.003908932182209124
